"","date_time","gw_va_shen","p_va_shen","sw_va_shen","r_va_shen","gw_va_nova","p_va_nova","sw_va_nova","r_va_nova","region_md_cent","region_md_west"
"3301",2038-11-26,2,2,2,2,2,2,2,2,3,3
"3311",2038-11-27,2,2,2,2,2,2,2,2,3,3
"3321",2038-11-28,2,2,2,2,2,2,2,2,3,3
"3331",2038-11-29,2,2,2,2,2,2,2,2,3,3
"3341",2038-11-30,2,2,2,2,2,2,2,2,3,3
"3351",2038-12-01,2,2,2,2,2,2,2,2,3,3
"3361",2038-12-02,2,2,2,2,2,2,2,2,3,3
"3371",2038-12-03,2,2,2,2,2,2,2,2,3,3
"3381",2038-12-04,2,2,2,2,2,2,2,2,3,3
"3391",2038-12-05,2,2,2,2,2,2,2,2,3,3
"3401",2038-12-06,2,2,2,2,2,2,2,2,3,3
"3411",2038-12-07,2,2,2,2,2,2,2,2,3,3
"3421",2038-12-08,2,2,2,2,2,2,2,2,3,3
"3431",2038-12-09,2,2,2,2,2,2,2,2,3,3
"3441",2038-12-10,2,2,2,2,2,2,2,2,3,3
"3451",2038-12-11,2,2,2,2,2,2,2,2,3,3
"3461",2038-12-12,2,2,2,2,2,2,2,2,3,3
"3471",2038-12-13,2,2,2,2,2,2,2,2,3,3
"3481",2038-12-14,2,2,2,2,2,2,2,2,3,3
"3491",2038-12-15,2,2,2,2,2,2,2,2,3,3
"3501",2038-12-16,2,2,2,2,2,2,2,2,3,3
"3511",2038-12-17,2,2,2,2,2,2,2,2,3,3
"3521",2038-12-18,2,2,2,2,2,2,2,2,3,3
"3531",2038-12-19,2,2,2,2,2,2,2,2,3,3
"3541",2038-12-20,2,2,2,2,2,2,2,2,3,3
"3551",2038-12-21,2,2,2,2,2,2,2,2,3,3
"3561",2038-12-22,2,2,2,2,2,2,2,2,3,3
"3571",2038-12-23,2,2,2,2,2,2,2,2,3,3
"3581",2038-12-24,2,2,2,2,2,2,2,2,3,3
"3591",2038-12-25,2,2,2,2,2,2,2,2,3,3
"3601",2038-12-26,2,2,2,2,2,2,2,2,3,3
"3611",2038-12-27,2,2,2,2,2,2,2,2,3,3
"3621",2038-12-28,2,2,2,2,2,2,2,2,3,3
"3631",2038-12-29,2,2,2,2,2,2,2,2,3,3
"3641",2038-12-30,2,2,2,2,2,2,2,2,3,3
"3651",2038-12-31,2,2,2,2,2,2,2,2,3,3
"3661",2039-01-01,2,2,2,2,2,2,2,2,3,3
"3671",2039-01-02,2,2,2,2,2,2,2,2,3,3
"3681",2039-01-03,2,2,2,2,2,2,2,2,3,3
"3691",2039-01-04,2,2,2,2,2,2,2,2,3,3
"3701",2039-01-05,2,2,2,2,2,2,2,2,3,3
"3711",2039-01-06,2,2,2,2,2,2,2,2,3,3
"3721",2039-01-07,2,2,2,2,2,2,2,2,3,3
"3731",2039-01-08,2,2,2,2,2,2,2,2,3,3
"3741",2039-01-09,2,2,2,2,2,2,2,2,3,3
"3751",2039-01-10,2,2,2,2,2,2,2,2,3,3
"3761",2039-01-11,2,2,2,2,2,2,2,2,3,3
"3771",2039-01-12,2,2,2,2,2,2,2,2,3,3
"3781",2039-01-13,2,2,2,2,2,2,2,2,3,3
"3791",2039-01-14,2,2,2,2,2,2,2,2,3,3
"3801",2039-01-15,2,2,2,2,2,2,2,2,3,3
"3811",2039-01-16,2,2,2,2,2,2,2,2,3,3
"3821",2039-01-17,2,2,2,2,2,2,2,2,3,3
"3831",2039-01-18,2,2,2,2,2,2,2,2,3,3
"3841",2039-01-19,2,2,2,2,2,2,2,2,3,3
"3851",2039-01-20,2,2,2,2,2,2,2,2,3,2
"3861",2039-01-21,2,2,2,2,2,2,2,2,2,1
"3871",2039-01-22,2,2,2,2,2,2,2,2,2,1
"3881",2039-01-23,2,2,2,2,2,2,2,2,2,1
"3891",2039-01-24,2,2,2,2,2,2,2,2,2,1
"3901",2039-01-25,2,2,2,2,2,2,2,2,2,0
"3911",2039-01-26,2,2,2,2,2,2,2,2,0,0
"3921",2039-01-27,2,2,2,2,2,2,2,2,0,0
"3931",2039-01-28,2,2,2,2,2,2,2,2,0,0
"3941",2039-01-29,2,2,2,2,2,2,2,2,0,0
"3951",2039-01-30,2,2,2,2,2,2,2,2,0,0
"3961",2039-01-31,2,2,2,2,2,2,2,2,0,0
"3971",2039-02-01,2,2,2,2,2,2,2,2,0,0
"3981",2039-02-02,2,2,2,2,2,2,2,2,0,0
"3991",2039-02-03,2,2,2,2,2,2,2,2,0,0
"4001",2039-02-04,2,2,2,2,2,2,2,2,0,0
"4011",2039-02-05,2,2,2,2,2,2,2,2,0,0
"4021",2039-02-06,2,2,2,2,2,2,2,2,0,0
"4031",2039-02-07,2,2,2,2,2,2,2,2,0,0
"4041",2039-02-08,2,2,2,2,2,2,2,2,0,0
"4051",2039-02-09,2,2,2,2,2,2,2,2,0,0
"4061",2039-02-10,2,2,2,2,2,2,2,2,0,0
"4071",2039-02-11,2,2,2,2,2,2,2,2,0,0
"4081",2039-02-12,2,2,2,2,2,2,2,2,0,0
"4091",2039-02-13,2,2,2,2,2,2,2,2,0,0
"4101",2039-02-14,2,2,2,2,2,2,2,2,0,0
"4111",2039-02-15,1,1,1,1,1,1,1,1,0,0
"4121",2039-02-16,1,1,1,1,1,1,1,1,0,0
"4131",2039-02-17,1,1,1,1,1,1,1,1,0,0
"4141",2039-02-18,1,1,1,1,1,1,1,1,0,0
"4151",2039-02-19,1,1,1,1,1,1,1,1,0,0
"4161",2039-02-20,1,1,1,1,1,1,1,1,0,0
"4171",2039-02-21,1,1,1,1,1,1,1,1,0,0
"4181",2039-02-22,1,1,1,1,1,1,1,1,0,0
"4191",2039-02-23,1,1,1,1,1,1,1,1,0,0
"4201",2039-02-24,1,1,1,1,1,1,1,1,0,0
"4211",2039-02-25,1,1,1,1,1,1,1,1,1,0
"4221",2039-02-26,1,1,1,1,1,1,1,1,1,0
"4231",2039-02-27,1,1,1,1,1,1,1,1,1,0
"4241",2039-02-28,1,1,1,1,1,1,1,1,1,0
"4251",2039-03-01,1,1,1,1,1,1,1,1,1,0
"4261",2039-03-02,1,1,1,1,1,1,1,1,1,0
"4271",2039-03-03,1,1,1,1,1,1,1,1,1,0
"4281",2039-03-04,1,1,1,1,1,1,1,1,1,0
"4291",2039-03-05,1,1,1,1,1,1,1,1,1,0
"4301",2039-03-06,1,1,1,1,1,1,1,1,1,0
"4311",2039-03-07,1,1,1,1,1,1,1,1,1,0
"4321",2039-03-08,1,1,1,1,1,1,1,1,1,0
"4331",2039-03-09,1,1,1,1,1,1,1,1,1,0
"4341",2039-03-10,1,1,1,1,1,1,1,1,1,0
"4351",2039-03-11,1,1,1,1,1,1,1,1,1,0
"4361",2039-03-12,1,1,1,1,1,1,1,1,1,0
"4371",2039-03-13,1,1,1,1,1,1,1,1,1,1
"4381",2039-03-14,1,1,1,1,1,1,1,1,2,1
"4391",2039-03-15,1,1,1,1,1,1,1,1,2,1
"4401",2039-03-16,1,1,1,1,1,1,1,1,1,0
"4411",2039-03-17,1,1,1,1,1,1,1,1,1,0
"4421",2039-03-18,1,1,1,1,1,1,1,1,2,0
"4431",2039-03-19,1,1,1,1,1,1,1,1,1,0
"4441",2039-03-20,1,1,1,1,1,1,1,1,1,0
"4451",2039-03-21,1,1,1,1,1,1,1,1,1,0
"4461",2039-03-22,1,1,1,1,1,1,1,1,1,0
"4471",2039-03-23,1,1,1,1,1,1,1,1,1,0
"4481",2039-03-24,1,1,1,1,1,1,1,1,1,0
"4491",2039-03-25,1,1,1,1,1,1,1,1,1,0
"4501",2039-03-26,1,1,1,1,1,1,1,1,1,0
"4511",2039-03-27,1,1,1,1,1,1,1,1,1,0
"4521",2039-03-28,1,1,1,1,1,1,1,1,1,0
"4531",2039-03-29,1,1,1,1,1,1,1,1,1,0
"4541",2039-03-30,1,1,1,1,1,1,1,1,1,0
"4551",2039-03-31,1,1,1,1,1,1,1,1,1,0
"4561",2039-04-01,1,1,1,1,1,1,1,1,1,0
"4571",2039-04-02,1,1,1,1,1,1,1,1,1,0
"4581",2039-04-03,1,1,1,1,1,1,1,1,1,0
"4591",2039-04-04,1,1,1,1,1,1,1,1,1,1
"4601",2039-04-05,1,1,1,1,1,1,1,1,1,1
"4611",2039-04-06,1,1,1,1,1,1,1,1,1,1
"4621",2039-04-07,1,1,1,1,1,1,1,1,1,1
"4631",2039-04-08,1,1,1,1,1,1,1,1,1,1
"4641",2039-04-09,1,1,1,1,1,1,1,1,1,1
"4651",2039-04-10,1,1,1,1,1,1,1,1,1,1
"4661",2039-04-11,1,1,1,1,1,1,1,1,1,1
"4671",2039-04-12,1,1,1,1,1,1,1,1,1,1
"4681",2039-04-13,1,1,1,1,1,1,1,1,1,0
"4691",2039-04-14,1,1,1,1,1,1,1,1,0,0
"4701",2039-04-15,1,1,1,1,1,1,1,1,0,0
"4711",2039-04-16,1,1,1,1,1,1,1,1,0,0
"4721",2039-04-17,1,1,1,1,1,1,1,1,0,0
"4731",2039-04-18,1,1,1,1,1,1,1,1,0,0
"4741",2039-04-19,1,1,1,1,1,1,1,1,0,0
"4751",2039-04-20,1,1,1,1,1,1,1,1,0,0
"4761",2039-04-21,1,1,1,1,1,1,1,1,0,0
"4771",2039-04-22,1,1,1,1,1,1,1,1,0,0
"4781",2039-04-23,1,1,1,1,1,1,1,1,0,0
"4791",2039-04-24,1,1,1,1,1,1,1,1,0,0
"4801",2039-04-25,1,1,1,1,1,1,1,1,0,0
"4811",2039-04-26,1,1,1,1,1,1,1,1,0,0
"4821",2039-04-27,1,1,1,1,1,1,1,1,0,0
"4831",2039-04-28,1,1,1,1,1,1,1,1,0,0
"4841",2039-04-29,1,1,1,1,1,1,1,1,0,0
"4851",2039-04-30,1,1,1,1,1,1,1,1,0,0
"4861",2039-05-01,1,1,1,1,1,1,1,1,0,0
"4871",2039-05-02,1,1,1,1,1,1,1,1,0,0
"4881",2039-05-03,1,1,1,1,1,1,1,1,0,0
"4891",2039-05-04,1,1,1,1,1,1,1,1,0,0
"4901",2039-05-05,1,1,1,1,1,1,1,1,0,0
"4911",2039-05-06,1,1,1,1,1,1,1,1,0,0
"4921",2039-05-07,1,1,1,1,1,1,1,1,0,0
"4931",2039-05-08,1,1,1,1,1,1,1,1,0,0
"4941",2039-05-09,1,1,1,1,1,1,1,1,0,0
"4951",2039-05-10,1,1,1,1,1,1,1,1,0,0
"4961",2039-05-11,1,1,1,1,1,1,1,1,0,0
"4971",2039-05-12,1,1,1,1,1,1,1,1,1,0
"4981",2039-05-13,1,1,1,1,1,1,1,1,1,1
"4991",2039-05-14,1,1,1,1,1,1,1,1,1,1
"5001",2039-05-15,1,1,1,1,1,1,1,1,1,1
"5011",2039-05-16,1,1,1,1,1,1,1,1,1,1
"5021",2039-05-17,1,1,1,1,1,1,1,1,2,1
"5031",2039-05-18,1,1,1,1,1,1,1,1,2,1
"5041",2039-05-19,1,1,1,1,1,1,1,1,2,1
"5051",2039-05-20,1,1,1,1,1,1,1,1,2,1
"5061",2039-05-21,1,1,1,1,1,1,1,1,2,1
"5071",2039-05-22,1,1,1,1,1,1,1,1,2,1
"5081",2039-05-23,1,1,1,1,1,1,1,1,3,1
"5091",2039-05-24,1,1,1,1,1,1,1,1,3,1
"5101",2039-05-25,1,1,1,1,1,1,1,1,3,1
"5111",2039-05-26,1,1,1,1,1,1,1,1,3,1
"5121",2039-05-27,1,1,1,1,1,1,1,1,3,1
"5131",2039-05-28,1,1,1,1,1,1,1,1,3,2
"5141",2039-05-29,1,1,1,1,1,1,1,1,3,2
"5151",2039-05-30,1,1,1,1,1,1,1,1,3,2
"5161",2039-05-31,1,1,1,1,1,1,1,1,3,3
"5171",2039-06-01,1,1,1,1,1,1,1,1,3,3
"5181",2039-06-02,1,1,1,1,1,1,1,1,3,3
"5191",2039-06-03,1,1,1,1,1,1,1,1,3,3
"5201",2039-06-04,1,1,1,1,1,1,1,1,3,3
"5211",2039-06-05,1,1,1,1,1,1,1,1,3,3
"5221",2039-06-06,1,1,1,1,1,1,1,1,3,3
"5231",2039-06-07,1,1,1,1,1,1,1,1,3,3
"5241",2039-06-08,1,1,1,1,1,1,1,1,3,3
"5251",2039-06-09,1,1,1,1,1,1,1,1,3,3
"5261",2039-06-10,1,1,1,1,1,1,1,1,3,3
"5271",2039-06-11,1,1,1,1,1,1,1,1,3,3
"5281",2039-06-12,2,2,2,2,2,2,2,2,3,3
"5291",2039-06-13,2,2,2,2,2,2,2,2,3,3
"5301",2039-06-14,2,2,2,2,2,2,2,2,3,3
"5311",2039-06-15,2,2,2,2,2,2,2,2,3,3
"5321",2039-06-16,2,2,2,2,2,2,2,2,3,3
"5331",2039-06-17,2,2,2,2,2,2,2,2,3,3
"5341",2039-06-18,2,2,2,2,2,2,2,2,3,3
"5351",2039-06-19,2,2,2,2,2,2,2,2,3,3
"5361",2039-06-20,2,2,2,2,2,2,2,2,3,3
"5371",2039-06-21,2,2,2,2,2,2,2,2,3,3
"5381",2039-06-22,2,2,2,2,2,2,2,2,3,3
"5391",2039-06-23,2,2,2,2,2,2,2,2,3,3
"5401",2039-06-24,2,2,2,2,2,2,2,2,3,3
"5411",2039-06-25,2,2,2,2,2,2,2,2,3,3
"5421",2039-06-26,2,2,2,2,2,2,2,2,3,3
"5431",2039-06-27,2,2,2,2,2,2,2,2,3,3
"5441",2039-06-28,2,2,2,2,2,2,2,2,3,3
"5451",2039-06-29,2,2,2,2,2,2,2,2,3,3
"5461",2039-06-30,2,2,2,2,2,2,2,2,3,3
"5471",2039-07-01,2,2,2,2,2,2,2,2,3,3
"5481",2039-07-02,2,2,2,2,2,2,2,2,3,3
"5491",2039-07-03,2,2,2,2,2,2,2,2,3,3
"5501",2039-07-04,2,2,2,2,2,2,2,2,3,3
"5511",2039-07-05,2,2,2,2,2,2,2,2,3,3
"5521",2039-07-06,2,2,2,2,2,2,2,2,3,3
"5531",2039-07-07,2,2,2,2,2,2,2,2,3,3
"5541",2039-07-08,2,2,2,2,2,2,2,2,3,3
"5551",2039-07-09,2,2,2,2,2,2,2,2,3,3
"5561",2039-07-10,2,2,2,2,2,2,2,2,3,3
"5571",2039-07-11,2,2,2,2,2,2,2,2,3,3
"5581",2039-07-12,2,2,2,2,2,2,2,2,3,3
"5591",2039-07-13,2,2,2,2,2,2,2,2,3,3
"5601",2039-07-14,2,2,2,2,2,2,2,2,3,3
"5611",2039-07-15,3,2,3,2,3,2,2,3,3,3
"5621",2039-07-16,3,2,3,2,3,2,2,3,3,3
"5631",2039-07-17,3,2,3,2,3,2,2,3,3,3
"5641",2039-07-18,3,2,3,2,3,2,2,3,3,3
"5651",2039-07-19,3,2,3,2,3,2,2,3,3,3
"5661",2039-07-20,3,2,3,2,3,2,2,3,3,3
"5671",2039-07-21,3,2,3,2,3,2,2,3,3,3
"5681",2039-07-22,3,2,3,2,3,2,2,3,3,3
"5691",2039-07-23,3,2,3,2,3,2,2,3,3,3
"5701",2039-07-24,3,2,3,2,3,2,2,3,3,3
"5711",2039-07-25,3,2,3,2,3,2,2,3,3,3
"5721",2039-07-26,3,2,3,2,3,2,2,3,3,3
"5731",2039-07-27,3,2,3,2,3,2,2,3,3,3
"5741",2039-07-28,3,2,3,2,3,2,2,3,3,3
"5751",2039-07-29,3,2,3,2,3,2,2,3,3,3
"5761",2039-07-30,3,2,3,2,3,2,2,3,3,3
"5771",2039-07-31,3,2,3,2,3,2,2,3,3,3
"5781",2039-08-01,3,2,3,2,3,2,2,3,3,3
"5791",2039-08-02,3,2,3,2,3,2,2,3,3,3
"5801",2039-08-03,3,2,3,2,3,2,2,3,3,3
"5811",2039-08-04,3,2,3,2,3,2,2,3,3,3
"5821",2039-08-05,3,2,3,2,3,2,2,3,3,3
"5831",2039-08-06,3,2,3,2,3,2,2,3,3,3
"5841",2039-08-07,3,2,3,2,3,2,2,3,3,3
"5851",2039-08-08,3,2,3,2,3,2,2,3,3,3
"5861",2039-08-09,3,2,3,2,3,2,2,3,3,3
"5871",2039-08-10,3,2,3,2,3,2,2,3,3,3
"5881",2039-08-11,3,2,3,2,3,2,2,3,3,3
"5891",2039-08-12,3,2,3,2,3,2,2,3,3,3
"590",2039-08-13,3,2,3,2,3,2,2,3,3,3
"5911",2039-08-14,3,2,3,2,3,2,2,3,3,3
"592",2039-08-15,3,2,3,2,3,2,2,3,3,3
"593",2039-08-16,3,2,3,2,3,2,2,3,3,3
"594",2039-08-17,3,2,3,2,3,2,2,3,3,3
